hsi_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,vomitoxin_ppb
imagoai_corn_0,0.4161811825,0.3968436509,0.4089848699,0.3728651684,0.3852932484,0.3653898816,0.3552255272,0.3433501853,0.3448365258,0.3615670248,0.3573841082,0.3703400666,0.3542102398,0.356694681,0.3452154357,0.3472142339,0.3559470608,0.3584289448,0.3570549194,0.3469776656,0.3481271314,0.3258488797,0.3295315507,0.3370357804,0.31622423,0.3513012525,0.3373394823,0.3235300395,0.3133421599,0.3348166739,0.3088311862,0.3042625838,0.3219632759,0.3113457758,0.3132647873,0.3166648527,0.3234565888,0.3209093879,0.3207273662,0.301083401,0.3049192121,0.2947205009,0.3165861399,0.3114913128,0.3004364199,0.3027072989,0.320586858,0.3128680772,0.3096815605,0.2893084354,0.3096988822,0.3127401944,0.3200077989,0.30604132,0.3341912415,0.3066746843,0.3508038883,0.3360244582,0.3249843381,0.3437871292,0.3256879938,0.3404108674,0.3326210181,0.3501704426,0.3441949174,0.3430399421,0.3387598065,0.3551492494,0.3610324186,0.3355417002,0.3256708872,0.3512126578,0.358979921,0.3558344739,0.368083083,0.3520449687,0.3631977676,0.3714495219,0.3740058276,0.3790725265,0.383055822,0.3837894273,0.4039330176,0.4017370129,0.4147333181,0.4246473716,0.4264725435,0.415437602,0.4477191042,0.4682599648,0.4722533691,0.4739000523,0.4857049829,0.472885957,0.4943306596,0.5058415099,0.5216466485,0.5138752979,0.5206864638,0.524459255,0.5088823737,0.5623557853,0.5606436277,0.5432678731,0.5487547772,0.5515620747,0.5505254849,0.5726365185,0.5639734944,0.5720797598,0.5727496712,0.5706280287,0.5789610657,0.5942055762,0.5782309247,0.5749267383,0.5745452942,0.5933975734,0.5915128087,0.5895074102,0.5980491489,0.6202018265,0.6109481381,0.6112513442,0.5858935648,0.5784289723,0.625036744,0.613738075,0.614208341,0.6187296164,0.5999091243,0.6256123401,0.6381738223,0.6053762615,0.6475755094,0.6465346397,0.6183185513,0.622054605,0.6238056481,0.6377120725,0.6357911978,0.6454889796,0.6431930562,0.6384966044,0.6204964322,0.6212096374,0.6307271116,0.6574357681,0.6381009434,0.6470843872,0.6489386713,0.6261200126,0.6534322254,0.6585483647,0.6535926285,0.6414251251,0.6451302471,0.652787277,0.6726695523,0.6509459369,0.6378668062,0.6753382921,0.6491201569,0.6717350906,0.6744221555,0.6513799925,0.6737740924,0.6730132489,0.6759916367,0.6629762343,0.6575636296,0.6653651868,0.6659733507,0.6748159975,0.6748663273,0.6647653458,0.6800938807,0.681893317,0.6678423703,0.6827462439,0.6921022619,0.682616272,0.6760166434,0.6845306989,0.7106423084,0.6789680665,0.6934440233,0.684627954,0.693021438,0.6993169312,0.6911168109,0.7036032773,0.7011451103,0.696200371,0.6926103106,0.7020281198,0.6863739171,0.6832666733,0.6806110456,0.7125700679,0.6889185867,0.6914791264,0.6944827441,0.7039294167,0.7109442922,0.7170701689,0.7159593557,0.7217032441,0.7110250582,0.7094198956,0.7181717796,0.7035392861,0.7150645312,0.7215501851,0.7128740754,0.7199663325,0.7167941403,0.7037841253,0.7057381712,0.714213649,0.7197429095,0.7134774577,0.7187461877,0.7166133169,0.7339385377,0.7110377653,0.7221121146,0.7229424357,0.7243555142,0.7169359725,0.7274143693,0.7228849554,0.7216271679,0.7113409165,0.7222136112,0.7153853496,0.7335592746,0.7169180541,0.7162528867,0.7344170933,0.7253195601,0.738235496,0.7163149604,0.7177781337,0.7114601455,0.7486104324,0.7237535822,0.7358700413,0.733151326,0.7398631144,0.735749345,0.7316722748,0.7255447742,0.7381820091,0.7345416404,0.7333171344,0.734718325,0.7210080693,0.7351687603,0.7400333067,0.7353098191,0.7396834994,0.7362143752,0.7417516907,0.7416304367,0.730550948,0.7312127244,0.7550964208,0.7234552011,0.7269451123,0.7245647884,0.7421934085,0.7420100496,0.7452527406,0.7658218935,0.7313638896,0.7402421531,0.7446262987,0.7556946232,0.7459580026,0.7430635651,0.7370796985,0.7400862672,0.7301414966,0.7568913185,0.7234131007,0.7535248085,0.7562453925,0.7290845527,0.7613761044,0.7501357481,0.7559446483,0.7289632302,0.7599062023,0.7567570747,0.7255529408,0.7627416863,0.7569421276,0.7399164768,0.7609417894,0.7460292355,0.7652905204,0.7456219365,0.7391052627,0.7552257409,0.7554181997,0.7599754006,0.7786505344,0.7632925542,0.7605063104,0.739207825,0.7559813677,0.7618498762,0.7460972447,0.7353541009,0.7523532793,0.7566875787,0.7718842112,0.7655578293,0.7606285794,0.7583088163,0.7504691089,0.7512096577,0.7670621751,0.7832936183,0.7428399978,0.7598708392,0.7584240575,0.7496731878,0.7573766347,0.7670989249,0.7639270643,0.7683529236,0.7551278607,0.7645771735,0.756026772,0.756563949,0.7709412388,0.7458210577,0.7444485557,0.7719221155,0.7567484157,0.7659587708,0.7498843093,0.7620084348,0.7676265754,0.7430714361,0.7505474248,0.7554773829,0.7415113995,0.7568667049,0.7555672407,0.7537206802,0.7350571263,0.7447776966,0.7383981674,0.7389886714,0.7532557514,0.7461927256,0.7602620864,0.7538837747,0.7625308524,0.761485493,0.7514793168,0.761392835,0.7369103852,0.7565821938,0.7598415245,0.7543907834,0.7384210343,0.7612910258,0.735208894,0.7593282533,0.7488202761,0.7374483973,0.7498324154,0.7320060379,0.7449796929,0.7432869137,0.7419227454,0.7672103566,0.748996867,0.7353767851,0.7335433655,0.737534739,0.7358121731,0.7435851464,0.7314930301,0.728276036,0.7527103408,0.7545960136,0.7395680714,0.7229721413,0.7349193086,0.7137412088,0.7377863416,0.7520845755,0.7377844162,0.7661823513,0.7393257365,0.746887491,0.7334845921,0.7481941932,0.744245724,0.7374948412,0.7263069366,0.7358531762,0.7386532799,0.7541234418,0.7357867758,0.7550091769,0.7313271995,0.7251600433,0.7292378327,0.7336674546,0.709974266,0.7190877481,0.718811286,0.7283961992,0.7240464624,0.72169041,0.7188709634,0.7262879873,0.7160761908,0.7266912992,0.7202163159,0.7316582388,0.7226939713,0.7115450847,0.7195726662,0.7136673487,0.7224567905,0.6965074456,0.6985296494,0.7198753646,0.7305843441,0.7086676258,0.704150118,0.6808826308,0.710279607,0.7174820359,0.7150780898,0.7053792079,0.6966906455,0.6927927985,0.7113694444,0.6976788904,0.7045196028,1100
imagoai_corn_1,0.4157968427,0.4029563947,0.4025635746,0.3960141441,0.3971917405,0.3896339077,0.3756714467,0.3636885172,0.3738825839,0.359674391,0.3504253196,0.3532571479,0.349351387,0.3578967609,0.3581649168,0.3609514753,0.3472018839,0.3442885647,0.3535542797,0.348815804,0.3476846373,0.3378719887,0.3488857226,0.3355875359,0.3257964183,0.3342587484,0.3220909548,0.3285695275,0.3321151969,0.3244168077,0.3209189498,0.3204832947,0.3223747053,0.313532691,0.3435421413,0.3234708263,0.3208725293,0.3253027177,0.3195115011,0.3085773939,0.3231203222,0.3098530952,0.3134624749,0.3148355617,0.3251901499,0.3184706885,0.3190565921,0.3133687433,0.3244979622,0.3261649553,0.3231210365,0.3009692063,0.3322408364,0.3183990325,0.3157035459,0.3332063475,0.3311448855,0.3208414118,0.335232964,0.3522791347,0.351298793,0.3214988139,0.3255693381,0.3421203748,0.3409025281,0.3507608033,0.3314323802,0.3317852013,0.3362122845,0.3189266262,0.3346662203,0.3281267948,0.3371657878,0.3498310904,0.3486069857,0.359477737,0.3455790565,0.3495218672,0.3594193243,0.3707051614,0.3659810988,0.4014819183,0.4031252841,0.3883826259,0.3984310562,0.3966171632,0.4172053339,0.4049006048,0.4505062819,0.4724976984,0.452371613,0.4794811352,0.4633524251,0.464913836,0.4772611429,0.4980423504,0.4959382335,0.5047048974,0.5121459874,0.5067746523,0.5220106515,0.5127660434,0.5198742331,0.5331427397,0.5423426255,0.5384746913,0.5503075647,0.5622604798,0.5628491275,0.5514525653,0.5788296986,0.5941827184,0.5710087735,0.576877245,0.5813417074,0.572070654,0.5911827223,0.5886037776,0.5881814427,0.606901139,0.5918686762,0.5835246609,0.5984993181,0.6090025615,0.608205366,0.6127820452,0.6143595419,0.5867344675,0.597310629,0.6243840474,0.6108519572,0.6050068506,0.6108874332,0.6194848209,0.6156609894,0.6303899079,0.6162485788,0.6184156743,0.6277178375,0.6372933676,0.6175611974,0.6305859223,0.6317382488,0.6401306056,0.6419068752,0.645979846,0.6377690757,0.6347910152,0.6492110493,0.6346246308,0.6374791446,0.6528432834,0.6461264182,0.6362991869,0.6319108489,0.6451527399,0.6528626137,0.661300895,0.6513753021,0.6462855508,0.6611710928,0.6535208837,0.6595186603,0.650968235,0.668783755,0.6669339581,0.6629592425,0.6515245483,0.6567155205,0.6449439525,0.6653201487,0.6640842914,0.6665180474,0.6946403342,0.651872368,0.6775648551,0.6666271762,0.6766946184,0.6703561822,0.6678366559,0.6710170458,0.6826242387,0.6754328725,0.6840644076,0.6782994134,0.6796366717,0.6750902442,0.6987542064,0.6886367044,0.6849763036,0.6611320039,0.697288074,0.682504309,0.684123188,0.6936992885,0.7023567988,0.7077735914,0.6891519537,0.6914279145,0.6843026781,0.6955786683,0.6859414731,0.6931629147,0.7253931855,0.7029721781,0.7033072096,0.6926582707,0.7070420454,0.7212260734,0.7239850515,0.6979314404,0.7071351867,0.7127978285,0.7208711606,0.7041106695,0.7192133152,0.7007121019,0.7155577693,0.6947212999,0.6978265929,0.7284197109,0.7152866499,0.7231235903,0.7156206528,0.7235433525,0.6929728017,0.7100816949,0.724685475,0.7302200518,0.7280746165,0.71383705,0.7168982489,0.7325608504,0.7148611378,0.7332071011,0.738261337,0.7366024935,0.7313796146,0.7227179863,0.7282542545,0.7321533082,0.7370492379,0.7268697946,0.7321636463,0.7319014618,0.7323154839,0.7315196192,0.7468511973,0.7373536112,0.7376425279,0.7312274777,0.7096661184,0.728829858,0.7436570268,0.7357388079,0.7273335114,0.7434599442,0.743170069,0.7390046922,0.7338433876,0.758746473,0.7404431077,0.7337449489,0.74955881,0.7358637039,0.7645458267,0.7537283596,0.7433988608,0.7352033789,0.7447394373,0.7379260292,0.7355356372,0.7562598215,0.7322879871,0.7458009233,0.7650203891,0.7414799771,0.7490029813,0.7442136293,0.7415109409,0.7530505913,0.7316437453,0.7492563846,0.762779382,0.7450794757,0.748168302,0.7648854406,0.7347913045,0.7572598699,0.7416633674,0.7570409319,0.7543521723,0.761083256,0.7418072034,0.7565180443,0.7497299733,0.7295635767,0.7574277572,0.7509851582,0.7579785131,0.7655387054,0.7654309448,0.7389764875,0.7637465778,0.7497414761,0.7396119967,0.7518476048,0.7777022738,0.7639002743,0.7459305617,0.7694002646,0.7600195068,0.7712993554,0.7413281641,0.7515339779,0.7458421943,0.7717786115,0.7428128459,0.7697313999,0.7411545522,0.7853407171,0.7595744649,0.7658457852,0.7460712284,0.7508144581,0.7617061119,0.7618534362,0.779110408,0.7808168175,0.7563151542,0.749570159,0.7381025682,0.7567043627,0.7684234355,0.7701645914,0.7594774888,0.7759003318,0.7617752792,0.7683032463,0.753686462,0.7666540592,0.7636583476,0.77121667,0.772689563,0.7526805889,0.7550386189,0.7658353326,0.7473334304,0.7658996292,0.7477425163,0.7571699149,0.764876671,0.7387006366,0.7511234853,0.7366755304,0.7412109152,0.755748953,0.7586446912,0.7586348879,0.7565100131,0.7486596126,0.7527258971,0.7621537481,0.7670553748,0.7524108369,0.7484145675,0.7783015662,0.7409826932,0.7530795168,0.7690002642,0.7447717615,0.7517299207,0.7476006481,0.7371339788,0.7464897764,0.7553979397,0.7517003039,0.7401179979,0.7588516198,0.7651692064,0.7460097887,0.7474040566,0.7539102319,0.7683908472,0.7518206626,0.7540327366,0.7426291687,0.7631010535,0.7741184088,0.7267348608,0.7367121477,0.7520399278,0.7607784871,0.7466820264,0.7434122407,0.7380605813,0.7520534846,0.749098883,0.7522752121,0.7506062914,0.7462220638,0.7591181914,0.7602264206,0.749378768,0.7326524791,0.7534294726,0.742165037,0.7477645512,0.7525818905,0.7326412533,0.7318604802,0.7569057915,0.7476372234,0.7334462278,0.7357026564,0.7255614694,0.7305478235,0.7463612473,0.7248206879,0.723124555,0.7224922737,0.7244659217,0.7351156631,0.7142486617,0.7266818986,0.7087608668,0.713379596,0.7066404539,0.7149404284,0.7189074306,0.7170449896,0.7394472629,0.7163323524,0.706853125,0.702630266,0.6971218835,0.7166875213,0.7043005491,0.7016000034,0.6840107914,0.6972709329,0.701994892,0.6960773404,0.7010116157,0.677418373,0.6969205601,0.6965440082,0.6890539182,1000
imagoai_corn_2,0.3890233398,0.3712055532,0.373097679,0.3738716715,0.3610563481,0.3497087043,0.3338819264,0.330840511,0.3289250251,0.3238539368,0.3241457029,0.301718108,0.3200126551,0.2992991115,0.3153421231,0.2881502467,0.2933092647,0.3071809698,0.2984514851,0.2901701899,0.2903735358,0.2986105655,0.2950149041,0.2937363463,0.2852666991,0.2887182353,0.285199164,0.2735202672,0.2960467235,0.273297609,0.27630624,0.2605124802,0.2806319726,0.277797984,0.2547977031,0.2770298646,0.2545526734,0.2648085896,0.2767431591,0.2563540517,0.2561057433,0.2757982026,0.2632696782,0.2606843995,0.2615273856,0.2780335607,0.27876696,0.2632278174,0.2669481158,0.2733461127,0.2704831613,0.278833778,0.2848090603,0.2591352919,0.2527079642,0.2855661554,0.2953714905,0.2785771952,0.2674648916,0.2714296485,0.296654451,0.2730214567,0.2716031008,0.2812075423,0.2648158248,0.276943912,0.2706377534,0.2729857417,0.2680418966,0.2896770317,0.2737722616,0.2834245186,0.2948133967,0.2910957028,0.2863414055,0.3020512382,0.3003132043,0.2882336031,0.3087634502,0.3040731929,0.3245694098,0.3210055896,0.3393763716,0.3279653753,0.3510822917,0.3518720972,0.3564704933,0.3612730293,0.3533410329,0.3742334303,0.382175228,0.3808023444,0.3744402774,0.3898391206,0.4089971941,0.4167374649,0.4071258358,0.4229636702,0.4109989131,0.431619183,0.4443803,0.4364156733,0.4582424059,0.4582842069,0.4658700977,0.4684458705,0.4519573987,0.4841281602,0.4816501619,0.4922635158,0.5065554091,0.4908851429,0.4834985214,0.494893624,0.5157193445,0.498251215,0.5428451296,0.5274297157,0.5172683363,0.5109953092,0.5311348591,0.5174673086,0.5378732115,0.5290564819,0.5385905484,0.5507121739,0.5436697854,0.536982202,0.5336955974,0.5470644842,0.5449783067,0.551790732,0.5606184778,0.5567682467,0.5495370491,0.5697626872,0.5910403468,0.5610053434,0.5623098626,0.5712956533,0.5710117938,0.5733249373,0.5833332972,0.5935296451,0.5834948158,0.5693434663,0.5920185481,0.5788683609,0.5722180952,0.590103743,0.5778128616,0.5855165206,0.6116164965,0.5936269159,0.6080115062,0.588335909,0.5759579611,0.6037325022,0.5742990987,0.6165053586,0.6271109556,0.5917626281,0.623913583,0.6034097196,0.5960565929,0.5969672934,0.6084418312,0.6035210432,0.6167685469,0.6195568422,0.6252742502,0.6248052424,0.6117943594,0.6370915413,0.6258726892,0.6341839738,0.6324753829,0.616041264,0.6170949859,0.6343340801,0.6249470996,0.6352034361,0.6205598229,0.6483726819,0.6318342441,0.6351906988,0.654384431,0.6506910185,0.6311183603,0.644044352,0.6294081359,0.6486435212,0.660382968,0.6375576397,0.6537768858,0.6525747428,0.6359828538,0.6569478904,0.6414834012,0.647487575,0.6493955753,0.663274513,0.6646246036,0.6787500739,0.6512510623,0.6770082187,0.6595109332,0.6581300075,0.6620817556,0.6546620199,0.6688859436,0.6841535452,0.6646677381,0.6773941112,0.6874328188,0.6687445221,0.6784562099,0.6924277699,0.7013861839,0.6946367025,0.6693060299,0.6942002133,0.6989210582,0.671455589,0.6793864634,0.7031602488,0.676946442,0.6984224848,0.696144296,0.6889493014,0.6844603184,0.6743267323,0.7086041285,0.6964541497,0.697676123,0.7015508176,0.6905869115,0.7089101681,0.6939000358,0.684428008,0.6939294735,0.7002336051,0.7128697362,0.6985220121,0.698666537,0.7076217956,0.6787607712,0.702860138,0.7021081623,0.7135972049,0.7005276066,0.7073419814,0.7090062328,0.7142067532,0.7034206254,0.7061281902,0.7035663247,0.7009833993,0.7021473643,0.7354561209,0.6975119457,0.7260309233,0.7060474468,0.7105366889,0.7038281357,0.7253676116,0.7003455069,0.7082820801,0.715092849,0.7108590726,0.7056136333,0.7283288755,0.726858797,0.7189186758,0.7118799983,0.6966310747,0.7230201204,0.7095267006,0.721988927,0.724922004,0.7200346007,0.7168388828,0.7168397286,0.7315489551,0.7297080187,0.7341232952,0.7265714335,0.7101796011,0.7335399813,0.7073439364,0.7416859825,0.7512483397,0.7286192436,0.7217379213,0.7288740736,0.7504622354,0.724123733,0.7428808241,0.7295253063,0.7369095072,0.7183512649,0.7425758988,0.7497896536,0.7318144244,0.7333857272,0.7169373023,0.7356289466,0.7281961174,0.744229562,0.7182983352,0.7150948132,0.7476587019,0.7347812826,0.733618533,0.7289475679,0.7387927803,0.7355112657,0.7436087875,0.7390167914,0.7391605441,0.7371867148,0.7429286329,0.7291449667,0.7271729642,0.7242717127,0.7422540033,0.7372313245,0.7354461458,0.7498515077,0.7295922283,0.7332037617,0.7290885163,0.7253749889,0.7278736103,0.7453756794,0.7248853464,0.7336774589,0.7301358442,0.7483028494,0.7254326232,0.7326365468,0.7373488095,0.7477496572,0.7492008066,0.7280476074,0.7235013096,0.730763961,0.7335974732,0.7315772309,0.7405387315,0.7323564799,0.7336446809,0.724158913,0.7069173125,0.7196784104,0.7234889528,0.7377068237,0.7328249693,0.7372479206,0.7234114079,0.7457854741,0.7246376373,0.7066894758,0.7490294251,0.7161369533,0.7310266287,0.7556576522,0.7152943243,0.7320393605,0.7323562244,0.7287095097,0.7197499246,0.7345502688,0.7355289887,0.7142061998,0.7324974806,0.7256060616,0.7265074002,0.7132027497,0.7344838272,0.7322071385,0.71697981,0.709246299,0.7120520783,0.7210596897,0.7178115803,0.7180191715,0.7130078673,0.7333916348,0.7206530958,0.714676499,0.7168138271,0.7156618613,0.7163865255,0.7309643586,0.7179910575,0.7171690245,0.7151511923,0.7077089293,0.710756498,0.7159041586,0.7282605487,0.7333308455,0.7370518225,0.7096440749,0.7314900068,0.7358939812,0.7201272483,0.7249527694,0.7441207259,0.7266057983,0.7086711266,0.7318899404,0.7099449792,0.7104908324,0.7054087052,0.6909198117,0.6992448327,0.7096492989,0.7003999317,0.6840934817,0.7080447869,0.685141891,0.70584246,0.6915874899,0.6949258336,0.6978496568,0.7037790736,0.6822369843,0.6810039757,0.6730083618,0.6926905351,0.6940035629,0.705692444,0.6702730379,0.6524833814,0.6724754731,0.6812898725,0.6713999861,0.6830540837,0.6692858995,0.663179262,0.6761649371,0.6765911476,0.655950832,0.6589451517,0.670989296,0.6651763869,1300
imagoai_corn_3,0.4688365099,0.4732554672,0.4629486848,0.4593351114,0.4616720073,0.4598238728,0.4581940819,0.4277370188,0.4153600801,0.4131057274,0.4111079289,0.4156146994,0.4033928447,0.3913117313,0.3862794276,0.3901918571,0.4051267323,0.3868849936,0.3946298671,0.3740265187,0.3896109152,0.3730873538,0.3734034504,0.3765080495,0.3867608269,0.3699405221,0.362791204,0.3496081999,0.359446168,0.3603081172,0.3745788139,0.3514778614,0.3391935829,0.3598891775,0.3563702645,0.3515140737,0.3219440538,0.3328366312,0.3331573019,0.3319796632,0.3281724136,0.3442433073,0.3411948354,0.3296922429,0.341438362,0.3435486017,0.3431877913,0.3393221028,0.3420706666,0.3349201674,0.3409654276,0.3435621064,0.3283003261,0.3282714757,0.3237813349,0.3424651812,0.3501369383,0.349644451,0.329153844,0.347230763,0.352674684,0.3569513881,0.3556803214,0.3535125687,0.3519781307,0.3476525899,0.3376085744,0.3433313207,0.3605079043,0.3416739203,0.3599655309,0.3554663821,0.354056798,0.3646597218,0.3746047401,0.3724694359,0.3696760958,0.3916582052,0.4057475606,0.4180560261,0.4095126999,0.4385352013,0.4183448468,0.4235173734,0.4526332246,0.4615023455,0.4613046782,0.4580110402,0.4902415989,0.469348731,0.4943933431,0.4966751152,0.5128182187,0.522662767,0.5293084549,0.5248399171,0.544416309,0.5487873354,0.5574212208,0.556665002,0.5747691756,0.5746671129,0.576227557,0.5901404529,0.5911640994,0.601399954,0.6159039571,0.6112116104,0.616190074,0.6120127238,0.6272578914,0.6343569126,0.6356865463,0.6243728112,0.6061418875,0.6392800559,0.6498898849,0.6389375665,0.6390639975,0.6292014642,0.647791208,0.6537784158,0.6723848198,0.6496075159,0.6831803883,0.6909504951,0.6509801421,0.6547667291,0.6659164867,0.654543659,0.6657291397,0.6736101983,0.6905746945,0.6875466785,0.6715595541,0.6855684345,0.6723530516,0.6891864499,0.6725067871,0.6863237533,0.6874404411,0.6827166761,0.7017315819,0.6997395002,0.6929127364,0.6957282264,0.6824132384,0.6995242325,0.7067347074,0.6859229736,0.7103156388,0.7079981653,0.7255532972,0.6919937294,0.6873584072,0.7347875937,0.7023642459,0.7188156689,0.7230240859,0.7180849078,0.7337769675,0.7040082408,0.7137948117,0.7063666302,0.7377407555,0.7180845809,0.7235979129,0.7253075888,0.7179794946,0.722567968,0.722352046,0.727917107,0.7363283416,0.7342911249,0.7126632675,0.7273932421,0.7370354329,0.7302770225,0.7373124887,0.7328583417,0.7487588348,0.7326779938,0.7408199025,0.7246117568,0.7493221846,0.7473752072,0.7440833926,0.7430533379,0.7523560135,0.7498255512,0.7450515558,0.754854008,0.7512398408,0.7713469049,0.7604755057,0.7472103249,0.7695930406,0.7557006336,0.7682120563,0.7577726337,0.7600773304,0.7677628492,0.7681130115,0.7647626045,0.7742797002,0.772974207,0.7599244333,0.7637839093,0.7705550509,0.7731831887,0.7608083841,0.7818480858,0.7867329815,0.7895013283,0.7672034032,0.7659749051,0.7868943451,0.7642116376,0.7625744419,0.781211404,0.7839707441,0.7948972018,0.7784061312,0.7943772281,0.7786042481,0.7889507259,0.7910569071,0.7827316869,0.7927822412,0.790512828,0.7816045741,0.7981621524,0.8041702705,0.7784359651,0.792286011,0.7978401996,0.7843922089,0.7795385489,0.7792925949,0.7964869371,0.7815445733,0.7964065225,0.7871633456,0.7908250396,0.7891102484,0.8054715285,0.782632155,0.7966912637,0.7857781143,0.7992406489,0.7911509959,0.8158015077,0.7929331134,0.7963478245,0.7794800371,0.8018256153,0.786278795,0.8011540397,0.8098210667,0.8035553597,0.7742788748,0.7963092574,0.819398837,0.7861412812,0.8131948632,0.8091235667,0.8030616043,0.8115831482,0.8046032116,0.8000763233,0.8117110338,0.7969642594,0.8015152447,0.7939924238,0.8132810423,0.8012079946,0.80575832,0.8100367125,0.8172206693,0.8090896703,0.8104468984,0.8131240749,0.8202320868,0.7890482622,0.8211438382,0.8021978512,0.8205498298,0.7988273226,0.7910862334,0.8184683734,0.819313463,0.8007094971,0.8093693167,0.8168917708,0.8251667831,0.8207867744,0.7918933976,0.8164007898,0.8069052192,0.8218543331,0.812984352,0.7979500363,0.8112008346,0.8366242568,0.8075974338,0.8084824296,0.8137318237,0.8292951747,0.8243613479,0.8106317512,0.8136944199,0.7966723188,0.8031514337,0.8145960551,0.8378722021,0.8056838705,0.8049473982,0.8202132175,0.8197661858,0.82242607,0.8030789366,0.8084570915,0.8232759027,0.8257206275,0.8009215554,0.830282822,0.8265357007,0.8204081488,0.8263777338,0.8157131988,0.8076045573,0.8107401586,0.8150995453,0.8416271492,0.8141353476,0.8217477989,0.8215137989,0.8049161309,0.8288461968,0.8165973162,0.8021102435,0.8152370686,0.8206938592,0.8348123275,0.8224670015,0.8407882081,0.8162611169,0.8200174458,0.8210513021,0.8453875255,0.8037935546,0.8300976547,0.8182172788,0.8246038894,0.810809837,0.8037653763,0.7888373758,0.8306790246,0.8399082267,0.8304676057,0.7928757219,0.8096110678,0.8117869105,0.8188729056,0.8160967164,0.8257166515,0.8050576485,0.8192105815,0.8239116539,0.811165273,0.7842577352,0.8217846195,0.8230086139,0.8029916759,0.7937282983,0.7964609677,0.8105926676,0.7990953103,0.8046300897,0.8032348119,0.7960153578,0.8056312716,0.8158525032,0.7887217954,0.7969272913,0.7841539747,0.7860181863,0.7938172084,0.7864443655,0.773872562,0.8077216784,0.7843070126,0.7983474422,0.7905403292,0.7812168931,0.788903215,0.8092973995,0.808670506,0.7890693259,0.8173300201,0.8119754593,0.7949950682,0.792690233,0.786080539,0.7895243921,0.8012902829,0.7979394336,0.7992591137,0.7854029301,0.7788799276,0.7903874322,0.7925248394,0.781714603,0.7839535481,0.7654513334,0.7756334359,0.7705399666,0.7717394392,0.7746665952,0.7534501105,0.7590988634,0.7435570305,0.7750150393,0.7629156091,0.7557154423,0.7529280113,0.7664569569,0.7550109163,0.7528963748,0.7521108078,0.7469348225,0.7657667962,0.73869141,0.7593236147,0.7448350607,0.7673139702,0.7442688158,0.7436809529,0.7285884535,0.7427819921,0.7308005884,0.7367870538,0.7300441467,0.7514372806,0.7384969866,0.7424456504,0.7546565714,0.7334743634,1300
